,x,y,z
6285,340,248,0
6286,344,248,0
6287,348,248,0
6288,352,248,0
6289,356,248,0
6290,360,248,0
6291,364,248,0
6292,368,248,0
6293,372,248,0
6294,376,248,0
6295,380,248,0
6296,384,248,0
6297,388,248,0
6298,392,248,0
6299,396,248,0
6300,0,252,0
6301,4,252,0
6302,8,252,0
6303,12,252,0
6304,16,252,0
6305,20,252,0
6306,24,252,0
6307,28,252,0
6308,32,252,0
6309,36,252,0
6310,40,252,0
6311,44,252,0
6312,48,252,0
6313,52,252,0
6314,56,252,222.5
6315,60,252,0
6316,64,252,0
6317,68,252,0
6318,72,252,0
6319,76,252,0
6320,80,252,0
6321,84,252,0
6322,88,252,0
6323,92,252,0
6324,96,252,0
6325,100,252,0
6326,104,252,0
6327,108,252,235.0
6328,112,252,0
6329,116,252,0
6330,120,252,0
6331,124,252,0
6332,128,252,0
6333,132,252,0
6334,136,252,0
6335,140,252,0
6336,144,252,0
6337,148,252,0
6338,152,252,0
6339,156,252,0
6340,160,252,0
6341,164,252,10.0
6342,168,252,0
6343,172,252,0
6344,176,252,0
6345,180,252,0
6346,184,252,0
6347,188,252,0
6348,192,252,0
6349,196,252,0
6350,200,252,0
6351,204,252,0
6352,208,252,0
6353,212,252,0
6354,216,252,0
6355,220,252,0
6356,224,252,0
6357,228,252,0
6358,232,252,0
6359,236,252,0
6360,240,252,0
6361,244,252,0
6362,248,252,0
6363,252,252,0
6364,256,252,0
6365,260,252,0
6366,264,252,0
6367,268,252,0
6368,272,252,0
6369,276,252,10.0
6370,280,252,0
6371,284,252,0
6372,288,252,0
6373,292,252,0
6374,296,252,0
6375,300,252,0
6376,304,252,0
6377,308,252,0
6378,312,252,0
6379,316,252,0
6380,320,252,0
6381,324,252,0
6382,328,252,0
6383,332,252,0
6384,336,252,0
6385,340,252,0
6386,344,252,0
6387,348,252,0
6388,352,252,0
6389,356,252,0
6390,360,252,0
6391,364,252,0
6392,368,252,0
6393,372,252,0
6394,376,252,0
6395,380,252,0
6396,384,252,0
6397,388,252,0
6398,392,252,0
6399,396,252,0
6400,0,256,0
6401,4,256,0
6402,8,256,0
6403,12,256,0
6404,16,256,0
6405,20,256,0
6406,24,256,0
6407,28,256,0
6408,32,256,0
6409,36,256,0
6410,40,256,0
6411,44,256,222.5
6412,48,256,0
6413,52,256,0
6414,56,256,0
6415,60,256,0
6416,64,256,0
6417,68,256,0
6418,72,256,0
6419,76,256,0
6420,80,256,0
6421,84,256,0
6422,88,256,0
6423,92,256,0
6424,96,256,0
6425,100,256,235.0
6426,104,256,0
6427,108,256,0
6428,112,256,0
6429,116,256,0
6430,120,256,0
6431,124,256,0
6432,128,256,0
6433,132,256,0
6434,136,256,0
6435,140,256,0
6436,144,256,0
6437,148,256,0
6438,152,256,0
6439,156,256,0
6440,160,256,0
6441,164,256,0
6442,168,256,0
6443,172,256,0
6444,176,256,0
6445,180,256,0
6446,184,256,0
6447,188,256,0
6448,192,256,0
6449,196,256,0
6450,200,256,0
6451,204,256,0
6452,208,256,10.0
6453,212,256,0
6454,216,256,0
6455,220,256,0
6456,224,256,0
6457,228,256,0
6458,232,256,0
6459,236,256,0
6460,240,256,0
6461,244,256,0
6462,248,256,0
6463,252,256,0
6464,256,256,0
6465,260,256,0
6466,264,256,0
6467,268,256,0
6468,272,256,0
6469,276,256,0
6470,280,256,0
6471,284,256,0
6472,288,256,0
6473,292,256,0
6474,296,256,0
6475,300,256,0
6476,304,256,0
6477,308,256,0
6478,312,256,0
6479,316,256,0
6480,320,256,0
6481,324,256,0
6482,328,256,0
6483,332,256,0
6484,336,256,0
6485,340,256,0
6486,344,256,0
6487,348,256,0
6488,352,256,0
6489,356,256,0
6490,360,256,0
6491,364,256,0
6492,368,256,0
6493,372,256,0
6494,376,256,0
6495,380,256,0
6496,384,256,0
6497,388,256,0
6498,392,256,0
6499,396,256,0
6500,0,260,0
6501,4,260,0
6502,8,260,0
6503,12,260,0
6504,16,260,0
6505,20,260,0
6506,24,260,0
6507,28,260,0
6508,32,260,0
6509,36,260,0
6510,40,260,0
6511,44,260,0
6512,48,260,0
6513,52,260,0
6514,56,260,0
6515,60,260,0
6516,64,260,0
6517,68,260,0
6518,72,260,0
6519,76,260,0
6520,80,260,0
6521,84,260,0
6522,88,260,0
6523,92,260,222.5
6524,96,260,0
6525,100,260,0
6526,104,260,0
6527,108,260,0
6528,112,260,0
6529,116,260,0
6530,120,260,0
6531,124,260,0
6532,128,260,0
6533,132,260,0
6534,136,260,0
6535,140,260,0
6536,144,260,0
6537,148,260,0
6538,152,260,0
6539,156,260,0
6540,160,260,0
6541,164,260,0
6542,168,260,0
6543,172,260,0
6544,176,260,0
6545,180,260,0
6546,184,260,0
6547,188,260,0
6548,192,260,0
6549,196,260,0
6550,200,260,0
6551,204,260,0
6552,208,260,0
6553,212,260,0
6554,216,260,0
6555,220,260,0
6556,224,260,0
6557,228,260,0
6558,232,260,0
6559,236,260,0
6560,240,260,0
6561,244,260,0
6562,248,260,0
6563,252,260,0
6564,256,260,0
6565,260,260,0
6566,264,260,10.0
6567,268,260,0
6568,272,260,0
6569,276,260,0
6570,280,260,0
6571,284,260,0
6572,288,260,0
6573,292,260,0
6574,296,260,0
6575,300,260,0
6576,304,260,0
6577,308,260,0
6578,312,260,0
6579,316,260,0
6580,320,260,10.0
6581,324,260,0
6582,328,260,0
6583,332,260,0
6584,336,260,0
6585,340,260,0
6586,344,260,0
6587,348,260,0
6588,352,260,0
6589,356,260,0
6590,360,260,0
6591,364,260,0
6592,368,260,0
6593,372,260,0
6594,376,260,0
6595,380,260,0
6596,384,260,0
6597,388,260,0
6598,392,260,0
6599,396,260,0
6600,0,264,0
6601,4,264,0
6602,8,264,0
6603,12,264,0
6604,16,264,0
6605,20,264,0
6606,24,264,0
6607,28,264,0
6608,32,264,0
6609,36,264,400.0
6610,40,264,0
6611,44,264,0
6612,48,264,0
6613,52,264,0
6614,56,264,0
6615,60,264,0
6616,64,264,0
6617,68,264,0
6618,72,264,0
6619,76,264,0
6620,80,264,0
6621,84,264,0
6622,88,264,0
6623,92,264,0
6624,96,264,0
6625,100,264,0
6626,104,264,0
6627,108,264,0
6628,112,264,0
6629,116,264,0
6630,120,264,0
6631,124,264,0
6632,128,264,0
6633,132,264,0
6634,136,264,0
6635,140,264,0
6636,144,264,0
6637,148,264,10.0
6638,152,264,0
6639,156,264,0
6640,160,264,0
6641,164,264,0
6642,168,264,0
6643,172,264,0
6644,176,264,0
6645,180,264,0
6646,184,264,0
6647,188,264,0
6648,192,264,0
6649,196,264,0
6650,200,264,0
6651,204,264,10.0
6652,208,264,0
6653,212,264,0
6654,216,264,0
6655,220,264,0
6656,224,264,0
6657,228,264,0
6658,232,264,0
6659,236,264,0
6660,240,264,0
6661,244,264,0
6662,248,264,0
6663,252,264,0
6664,256,264,0
6665,260,264,0
6666,264,264,0
6667,268,264,0
6668,272,264,0
6669,276,264,0
6670,280,264,0
6671,284,264,0
6672,288,264,0
6673,292,264,0
6674,296,264,0
6675,300,264,0
6676,304,264,0
6677,308,264,0
6678,312,264,0
6679,316,264,0
6680,320,264,0
6681,324,264,0
6682,328,264,0
6683,332,264,0
6684,336,264,0
6685,340,264,0
6686,344,264,0
6687,348,264,0
6688,352,264,0
6689,356,264,0
6690,360,264,0
6691,364,264,0
6692,368,264,0
6693,372,264,0
6694,376,264,0
6695,380,264,0
6696,384,264,0
6697,388,264,0
6698,392,264,0
6699,396,264,0
6700,0,268,0
6701,4,268,0
6702,8,268,0
6703,12,268,0
6704,16,268,0
6705,20,268,0
6706,24,268,0
6707,28,268,210.0
6708,32,268,0
6709,36,268,0
6710,40,268,0
6711,44,268,0
6712,48,268,0
6713,52,268,0
6714,56,268,0
6715,60,268,0
6716,64,268,0
6717,68,268,0
6718,72,268,0
6719,76,268,0
6720,80,268,222.5
6721,84,268,0
6722,88,268,0
6723,92,268,0
6724,96,268,0
6725,100,268,0
6726,104,268,0
6727,108,268,0
6728,112,268,0
6729,116,268,0
6730,120,268,0
6731,124,268,0
6732,128,268,0
6733,132,268,0
6734,136,268,222.5
6735,140,268,0
6736,144,268,0
6737,148,268,0
6738,152,268,0
6739,156,268,0
6740,160,268,0
6741,164,268,0
6742,168,268,0
6743,172,268,0
6744,176,268,0
6745,180,268,0
6746,184,268,0
6747,188,268,0
6748,192,268,0
6749,196,268,0
6750,200,268,0
6751,204,268,0
6752,208,268,0
6753,212,268,0
6754,216,268,0
6755,220,268,0
6756,224,268,0
6757,228,268,0
6758,232,268,0
6759,236,268,0
6760,240,268,0
6761,244,268,0
6762,248,268,0
6763,252,268,0
6764,256,268,0
6765,260,268,0
6766,264,268,0
6767,268,268,0
6768,272,268,0
6769,276,268,0
6770,280,268,0
6771,284,268,0
6772,288,268,0
6773,292,268,0
6774,296,268,0
6775,300,268,0
6776,304,268,0
6777,308,268,0
6778,312,268,0
6779,316,268,0
6780,320,268,0
6781,324,268,0
6782,328,268,0
6783,332,268,0
6784,336,268,0
6785,340,268,0
6786,344,268,0
6787,348,268,0
6788,352,268,0
6789,356,268,0
6790,360,268,0
6791,364,268,0
6792,368,268,0
6793,372,268,0
6794,376,268,0
6795,380,268,0
6796,384,268,0
6797,388,268,0
6798,392,268,0
6799,396,268,0
6800,0,272,0
6801,4,272,0
6802,8,272,0
6803,12,272,0
6804,16,272,0
6805,20,272,0
6806,24,272,0
6807,28,272,0
6808,32,272,0
6809,36,272,0
6810,40,272,0
6811,44,272,0
6812,48,272,0
6813,52,272,0
6814,56,272,0
6815,60,272,0
6816,64,272,0
6817,68,272,0
6818,72,272,0
6819,76,272,222.5
6820,80,272,0
6821,84,272,0
6822,88,272,0
6823,92,272,0
6824,96,272,0
6825,100,272,0
6826,104,272,0
6827,108,272,0
6828,112,272,0
6829,116,272,0
6830,120,272,0
6831,124,272,0
6832,128,272,222.5
6833,132,272,0
6834,136,272,0
6835,140,272,0
6836,144,272,0
6837,148,272,0
6838,152,272,0
6839,156,272,0
6840,160,272,0
6841,164,272,0
6842,168,272,0
6843,172,272,0
6844,176,272,0
6845,180,272,0
6846,184,272,222.5
6847,188,272,0
6848,192,272,0
6849,196,272,0
6850,200,272,0
6851,204,272,0
6852,208,272,0
6853,212,272,0
6854,216,272,0
6855,220,272,0
6856,224,272,0
6857,228,272,0
6858,232,272,0
6859,236,272,0
6860,240,272,0
6861,244,272,0
6862,248,272,0
6863,252,272,0
6864,256,272,0
6865,260,272,0
6866,264,272,0
6867,268,272,0
6868,272,272,0
6869,276,272,0
6870,280,272,0
6871,284,272,0
6872,288,272,0
6873,292,272,0
6874,296,272,0
6875,300,272,0
6876,304,272,0
6877,308,272,0
6878,312,272,0
6879,316,272,0
6880,320,272,0
6881,324,272,0
6882,328,272,0
6883,332,272,0
6884,336,272,0
6885,340,272,0
6886,344,272,0
6887,348,272,0
6888,352,272,0
6889,356,272,0
6890,360,272,0
6891,364,272,0
6892,368,272,0
6893,372,272,0
6894,376,272,0
6895,380,272,0
6896,384,272,0
6897,388,272,0
6898,392,272,0
6899,396,272,0
6900,0,276,0
6901,4,276,0
6902,8,276,10.0
6903,12,276,0
6904,16,276,0
6905,20,276,0
6906,24,276,0
6907,28,276,0
6908,32,276,0
6909,36,276,0
6910,40,276,0
6911,44,276,0
6912,48,276,0
6913,52,276,0
6914,56,276,0
6915,60,276,0
6916,64,276,430.0
6917,68,276,0
6918,72,276,0
6919,76,276,0
6920,80,276,0
6921,84,276,0
6922,88,276,0
6923,92,276,0
6924,96,276,0
6925,100,276,0
6926,104,276,0
6927,108,276,0
6928,112,276,0
6929,116,276,0
6930,120,276,235.0
6931,124,276,0
6932,128,276,0
6933,132,276,0
6934,136,276,0
6935,140,276,0
6936,144,276,0
6937,148,276,0
6938,152,276,0
6939,156,276,0
6940,160,276,0
6941,164,276,0
6942,168,276,0
6943,172,276,0
6944,176,276,0
6945,180,276,0
6946,184,276,0
6947,188,276,0
6948,192,276,0
6949,196,276,0
6950,200,276,0
6951,204,276,0
6952,208,276,0
6953,212,276,0
6954,216,276,0
6955,220,276,0
6956,224,276,0
6957,228,276,0
6958,232,276,0
6959,236,276,0
6960,240,276,0
6961,244,276,0
6962,248,276,0
6963,252,276,0
6964,256,276,0
6965,260,276,0
6966,264,276,0
6967,268,276,0
6968,272,276,0
6969,276,276,0
6970,280,276,0
6971,284,276,0
6972,288,276,0
6973,292,276,0
6974,296,276,0
6975,300,276,0
6976,304,276,0
6977,308,276,0
6978,312,276,0
6979,316,276,0
6980,320,276,0
6981,324,276,0
6982,328,276,0
6983,332,276,0
6984,336,276,0
6985,340,276,0
6986,344,276,0
6987,348,276,0
6988,352,276,0
6989,356,276,0
6990,360,276,0
6991,364,276,0
6992,368,276,0
6993,372,276,0
6994,376,276,0
6995,380,276,0
6996,384,276,0
6997,388,276,0
6998,392,276,0
6999,396,276,0
7000,0,280,0
7001,4,280,10.0
7002,8,280,0
7003,12,280,0
7004,16,280,0
7005,20,280,0
7006,24,280,0
7007,28,280,0
7008,32,280,0
7009,36,280,0
7010,40,280,0
7011,44,280,0
7012,48,280,0
7013,52,280,0
7014,56,280,222.5
7015,60,280,0
7016,64,280,0
7017,68,280,0
7018,72,280,0
7019,76,280,0
7020,80,280,0
7021,84,280,0
7022,88,280,0
7023,92,280,0
7024,96,280,0
7025,100,280,0
7026,104,280,0
7027,108,280,0
7028,112,280,235.0
7029,116,280,0
7030,120,280,0
7031,124,280,0
7032,128,280,0
7033,132,280,0
7034,136,280,0
7035,140,280,0
7036,144,280,0
7037,148,280,0
7038,152,280,0
7039,156,280,0
7040,160,280,0
7041,164,280,0
7042,168,280,0
7043,172,280,0
7044,176,280,0
7045,180,280,0
7046,184,280,0
7047,188,280,0
7048,192,280,0
7049,196,280,0
7050,200,280,0
7051,204,280,0
7052,208,280,0
7053,212,280,0
7054,216,280,0
7055,220,280,0
7056,224,280,0
7057,228,280,0
7058,232,280,0
7059,236,280,0
7060,240,280,0
7061,244,280,0
7062,248,280,0
7063,252,280,0
7064,256,280,0
7065,260,280,0
7066,264,280,0
7067,268,280,0
7068,272,280,0
7069,276,280,0
7070,280,280,0
7071,284,280,0
7072,288,280,0
7073,292,280,0
7074,296,280,0
7075,300,280,0
7076,304,280,0
7077,308,280,0
7078,312,280,0
7079,316,280,0
7080,320,280,0
7081,324,280,0
7082,328,280,0
7083,332,280,0
7084,336,280,0
7085,340,280,0
7086,344,280,0
7087,348,280,0
7088,352,280,0
7089,356,280,0
7090,360,280,0
7091,364,280,0
7092,368,280,0
7093,372,280,0
7094,376,280,0
7095,380,280,0
7096,384,280,0
7097,388,280,0
7098,392,280,0
7099,396,280,0
7100,0,284,0
7101,4,284,0
7102,8,284,0
7103,12,284,0
7104,16,284,0
7105,20,284,0
7106,24,284,0
7107,28,284,0
7108,32,284,0
7109,36,284,0
7110,40,284,0
7111,44,284,0
7112,48,284,0
7113,52,284,0
7114,56,284,0
7115,60,284,0
7116,64,284,0
7117,68,284,0
7118,72,284,0
7119,76,284,0
7120,80,284,0
7121,84,284,0
7122,88,284,0
7123,92,284,0
7124,96,284,0
7125,100,284,0
7126,104,284,0
7127,108,284,0
7128,112,284,0
7129,116,284,0
7130,120,284,0
7131,124,284,0
7132,128,284,0
7133,132,284,0
7134,136,284,0
7135,140,284,0
7136,144,284,0
7137,148,284,0
7138,152,284,0
7139,156,284,0
7140,160,284,0
7141,164,284,0
7142,168,284,222.5
7143,172,284,0
7144,176,284,0
7145,180,284,0
7146,184,284,0
7147,188,284,0
7148,192,284,0
7149,196,284,0
7150,200,284,0
7151,204,284,0
7152,208,284,0
7153,212,284,0
7154,216,284,0
7155,220,284,0
7156,224,284,0
7157,228,284,0
7158,232,284,0
7159,236,284,0
7160,240,284,0
7161,244,284,0
7162,248,284,0
7163,252,284,0
7164,256,284,0
7165,260,284,0
7166,264,284,0
7167,268,284,0
7168,272,284,0
7169,276,284,10.0
7170,280,284,0
7171,284,284,0
7172,288,284,0
7173,292,284,0
7174,296,284,0
7175,300,284,0
7176,304,284,0
7177,308,284,0
7178,312,284,0
7179,316,284,0
7180,320,284,0
7181,324,284,0
7182,328,284,0
7183,332,284,0
7184,336,284,0
7185,340,284,0
7186,344,284,0
7187,348,284,0
7188,352,284,0
7189,356,284,0
7190,360,284,0
7191,364,284,0
7192,368,284,0
7193,372,284,0
7194,376,284,0
7195,380,284,0
7196,384,284,0
7197,388,284,0
7198,392,284,0
7199,396,284,0
7200,0,288,0
7201,4,288,0
7202,8,288,0
7203,12,288,0
7204,16,288,0
7205,20,288,0
7206,24,288,0
7207,28,288,0
7208,32,288,0
7209,36,288,0
7210,40,288,0
7211,44,288,0
7212,48,288,222.5
7213,52,288,0
7214,56,288,0
7215,60,288,0
7216,64,288,0
7217,68,288,0
7218,72,288,0
7219,76,288,0
7220,80,288,0
7221,84,288,0
7222,88,288,0
7223,92,288,0
7224,96,288,0
7225,100,288,222.5
7226,104,288,0
7227,108,288,0
7228,112,288,0
7229,116,288,0
7230,120,288,0
7231,124,288,0
7232,128,288,0
7233,132,288,0
7234,136,288,0
7235,140,288,0
7236,144,288,0
7237,148,288,0
7238,152,288,0
7239,156,288,0
7240,160,288,0
7241,164,288,0
7242,168,288,0
7243,172,288,0
7244,176,288,0
7245,180,288,0
7246,184,288,0
7247,188,288,0
7248,192,288,0
7249,196,288,0
7250,200,288,0
7251,204,288,0
7252,208,288,0
7253,212,288,10.0
7254,216,288,0
7255,220,288,0
7256,224,288,0
7257,228,288,0
7258,232,288,0
7259,236,288,0
7260,240,288,0
7261,244,288,0
7262,248,288,0
7263,252,288,0
7264,256,288,0
7265,260,288,0
7266,264,288,0
7267,268,288,0
7268,272,288,0
7269,276,288,0
7270,280,288,0
7271,284,288,0
7272,288,288,0
7273,292,288,0
7274,296,288,0
7275,300,288,0
7276,304,288,0
7277,308,288,0
7278,312,288,0
7279,316,288,0
7280,320,288,0
7281,324,288,0
7282,328,288,0
7283,332,288,0
7284,336,288,0
7285,340,288,0
7286,344,288,0
7287,348,288,0
7288,352,288,0
7289,356,288,0
7290,360,288,0
7291,364,288,0
7292,368,288,0
7293,372,288,0
7294,376,288,0
7295,380,288,0
7296,384,288,0
7297,388,288,0
7298,392,288,0
7299,396,288,0
7300,0,292,0
7301,4,292,0
7302,8,292,0
7303,12,292,0
7304,16,292,0
7305,20,292,0
7306,24,292,0
7307,28,292,0
7308,32,292,0
7309,36,292,0
7310,40,292,330.0
7311,44,292,0
7312,48,292,0
7313,52,292,0
7314,56,292,0
7315,60,292,0
7316,64,292,0
7317,68,292,0
7318,72,292,0
7319,76,292,0
7320,80,292,0
7321,84,292,0
7322,88,292,0
7323,92,292,0
7324,96,292,235.0
7325,100,292,0
7326,104,292,0
7327,108,292,0
7328,112,292,0
7329,116,292,0
7330,120,292,0
7331,124,292,0
7332,128,292,0
7333,132,292,0
7334,136,292,0
7335,140,292,0
7336,144,292,0
7337,148,292,10.0
7338,152,292,0
7339,156,292,0
7340,160,292,0
7341,164,292,0
7342,168,292,0
7343,172,292,0
7344,176,292,0
7345,180,292,0
7346,184,292,0
7347,188,292,0
7348,192,292,0
7349,196,292,0
7350,200,292,0
7351,204,292,10.0
7352,208,292,0
7353,212,292,0
7354,216,292,0
7355,220,292,0
7356,224,292,0
7357,228,292,0
7358,232,292,0
7359,236,292,0
7360,240,292,0
7361,244,292,0
7362,248,292,0
7363,252,292,0
7364,256,292,0
7365,260,292,0
7366,264,292,0
7367,268,292,10.0
7368,272,292,0
7369,276,292,0
7370,280,292,0
7371,284,292,0
7372,288,292,0
7373,292,292,0
7374,296,292,0
7375,300,292,0
7376,304,292,0
7377,308,292,0
7378,312,292,0
7379,316,292,0
7380,320,292,10.0
7381,324,292,0
7382,328,292,0
7383,332,292,0
7384,336,292,0
7385,340,292,0
7386,344,292,0
7387,348,292,0
7388,352,292,0
7389,356,292,0
7390,360,292,0
7391,364,292,0
7392,368,292,0
7393,372,292,0
7394,376,292,0
7395,380,292,0
7396,384,292,0
7397,388,292,0
7398,392,292,0
7399,396,292,0
7400,0,296,0
7401,4,296,0
7402,8,296,0
7403,12,296,0
7404,16,296,0
7405,20,296,0
7406,24,296,0
7407,28,296,210.0
7408,32,296,0
7409,36,296,0
7410,40,296,0
7411,44,296,0
7412,48,296,0
7413,52,296,0
7414,56,296,0
7415,60,296,0
7416,64,296,0
7417,68,296,0
7418,72,296,0
7419,76,296,0
7420,80,296,0
7421,84,296,222.5
7422,88,296,0
7423,92,296,0
7424,96,296,0
7425,100,296,0
7426,104,296,0
7427,108,296,0
7428,112,296,0
7429,116,296,0
7430,120,296,0
7431,124,296,0
7432,128,296,0
7433,132,296,0
7434,136,296,0
7435,140,296,210.0
7436,144,296,0
7437,148,296,0
7438,152,296,0
7439,156,296,0
7440,160,296,0
7441,164,296,0
7442,168,296,0
7443,172,296,0
7444,176,296,0
7445,180,296,0
7446,184,296,0
7447,188,296,0
7448,192,296,0
7449,196,296,0
7450,200,296,0
7451,204,296,0
7452,208,296,0
7453,212,296,0
7454,216,296,0
7455,220,296,0
7456,224,296,0
7457,228,296,0
7458,232,296,0
7459,236,296,0
7460,240,296,0
7461,244,296,0
7462,248,296,0
7463,252,296,0
7464,256,296,0
7465,260,296,0
7466,264,296,0
7467,268,296,0
7468,272,296,0
7469,276,296,0
7470,280,296,0
7471,284,296,0
7472,288,296,0
7473,292,296,0
7474,296,296,0
7475,300,296,0
7476,304,296,0
7477,308,296,0
7478,312,296,0
7479,316,296,0
7480,320,296,0
7481,324,296,0
7482,328,296,0
7483,332,296,0
7484,336,296,0
7485,340,296,0
7486,344,296,0
7487,348,296,0
7488,352,296,0
7489,356,296,0
7490,360,296,0
7491,364,296,0
7492,368,296,0
7493,372,296,0
7494,376,296,0
7495,380,296,0
7496,384,296,0
7497,388,296,0
7498,392,296,0
7499,396,296,0
7500,0,300,0
7501,4,300,0
7502,8,300,0
7503,12,300,0
7504,16,300,0
7505,20,300,0
7506,24,300,0
7507,28,300,0
7508,32,300,0
7509,36,300,0
7510,40,300,0
7511,44,300,0
7512,48,300,0
7513,52,300,0
7514,56,300,0
7515,60,300,0
7516,64,300,0
7517,68,300,0
7518,72,300,0
7519,76,300,222.5
7520,80,300,0
7521,84,300,0
7522,88,300,0
7523,92,300,0
7524,96,300,0
7525,100,300,0
7526,104,300,0
7527,108,300,0
7528,112,300,0
7529,116,300,0
7530,120,300,0
7531,124,300,0
7532,128,300,0
7533,132,300,0
7534,136,300,0
7535,140,300,0
7536,144,300,0
7537,148,300,0
7538,152,300,0
7539,156,300,0
7540,160,300,0
7541,164,300,0
7542,168,300,0
7543,172,300,0
7544,176,300,0
7545,180,300,0
7546,184,300,0
7547,188,300,0
7548,192,300,0
7549,196,300,0
7550,200,300,0
7551,204,300,0
7552,208,300,0
7553,212,300,0
7554,216,300,0
7555,220,300,0
7556,224,300,0
7557,228,300,0
7558,232,300,0
7559,236,300,0
7560,240,300,0
7561,244,300,0
7562,248,300,0
7563,252,300,0
7564,256,300,0
7565,260,300,0
7566,264,300,0
7567,268,300,0
7568,272,300,0
7569,276,300,0
7570,280,300,0
7571,284,300,0
7572,288,300,0
7573,292,300,0
7574,296,300,0
7575,300,300,0
7576,304,300,0
7577,308,300,0
7578,312,300,0
7579,316,300,0
7580,320,300,0
7581,324,300,0
7582,328,300,0
7583,332,300,0
7584,336,300,0
7585,340,300,0
7586,344,300,0
7587,348,300,0
7588,352,300,0
7589,356,300,0
7590,360,300,0
7591,364,300,0
7592,368,300,0
7593,372,300,0
7594,376,300,0
7595,380,300,0
7596,384,300,0
7597,388,300,0
7598,392,300,0
7599,396,300,0
7600,0,304,0
7601,4,304,0
7602,8,304,0
7603,12,304,10.0
7604,16,304,0
7605,20,304,0
7606,24,304,0
7607,28,304,0
7608,32,304,0
7609,36,304,0
7610,40,304,0
7611,44,304,0
7612,48,304,0
7613,52,304,0
7614,56,304,0
7615,60,304,0
7616,64,304,0
7617,68,304,0
7618,72,304,0
7619,76,304,0
7620,80,304,0
7621,84,304,0
7622,88,304,0
7623,92,304,0
7624,96,304,0
7625,100,304,0
7626,104,304,0
7627,108,304,0
7628,112,304,0
7629,116,304,0
7630,120,304,0
7631,124,304,0
7632,128,304,0
7633,132,304,222.5
7634,136,304,0
7635,140,304,0
7636,144,304,0
7637,148,304,0
7638,152,304,0
7639,156,304,0
7640,160,304,0
7641,164,304,0
7642,168,304,0
7643,172,304,0
7644,176,304,0
7645,180,304,0
7646,184,304,0
7647,188,304,10.0
7648,192,304,0
7649,196,304,0
7650,200,304,0
7651,204,304,0
7652,208,304,0
7653,212,304,0
7654,216,304,0
7655,220,304,0
7656,224,304,0
7657,228,304,0
7658,232,304,0
7659,236,304,0
7660,240,304,0
7661,244,304,0
7662,248,304,0
7663,252,304,0
7664,256,304,0
7665,260,304,0
7666,264,304,0
7667,268,304,0
7668,272,304,0
7669,276,304,0
7670,280,304,0
7671,284,304,0
7672,288,304,0
7673,292,304,0
7674,296,304,0
7675,300,304,0
7676,304,304,0
7677,308,304,0
7678,312,304,0
7679,316,304,0
7680,320,304,0
7681,324,304,0
7682,328,304,0
7683,332,304,0
7684,336,304,0
7685,340,304,0
7686,344,304,0
7687,348,304,0
7688,352,304,0
7689,356,304,0
7690,360,304,0
7691,364,304,0
7692,368,304,0
7693,372,304,0
7694,376,304,0
7695,380,304,0
7696,384,304,0
7697,388,304,0
7698,392,304,0
7699,396,304,0
7700,0,308,0
7701,4,308,0
7702,8,308,0
7703,12,308,0
7704,16,308,0
7705,20,308,0
7706,24,308,0
7707,28,308,0
7708,32,308,0
7709,36,308,0
7710,40,308,0
7711,44,308,0
7712,48,308,0
7713,52,308,0
7714,56,308,0
7715,60,308,0
7716,64,308,0
7717,68,308,235.0
7718,72,308,0
7719,76,308,0
7720,80,308,0
7721,84,308,0
7722,88,308,0
7723,92,308,0
7724,96,308,0
7725,100,308,0
7726,104,308,0
7727,108,308,0
7728,112,308,0
7729,116,308,0
7730,120,308,355.0
7731,124,308,0
7732,128,308,0
7733,132,308,0
7734,136,308,0
7735,140,308,0
7736,144,308,0
7737,148,308,0
7738,152,308,0
7739,156,308,0
7740,160,308,0
7741,164,308,0
7742,168,308,0
7743,172,308,0
7744,176,308,0
7745,180,308,0
7746,184,308,0
7747,188,308,0
7748,192,308,0
7749,196,308,0
7750,200,308,0
7751,204,308,0
7752,208,308,0
7753,212,308,0
7754,216,308,0
7755,220,308,0
7756,224,308,0
7757,228,308,0
7758,232,308,0
7759,236,308,0
7760,240,308,0
7761,244,308,0
7762,248,308,0
7763,252,308,0
7764,256,308,0
7765,260,308,0
7766,264,308,0
7767,268,308,0
7768,272,308,0
7769,276,308,0
7770,280,308,0
7771,284,308,0
7772,288,308,0
7773,292,308,0
7774,296,308,0
7775,300,308,0
7776,304,308,0
7777,308,308,0
7778,312,308,0
7779,316,308,0
7780,320,308,0
7781,324,308,0
7782,328,308,0
7783,332,308,0
7784,336,308,0
7785,340,308,0
7786,344,308,0
7787,348,308,0
7788,352,308,0
7789,356,308,0
7790,360,308,0
7791,364,308,0
7792,368,308,0
7793,372,308,0
7794,376,308,0
7795,380,308,0
7796,384,308,0
7797,388,308,0
7798,392,308,0
7799,396,308,0
7800,0,312,0
7801,4,312,10.0
7802,8,312,0
7803,12,312,0
7804,16,312,0
7805,20,312,0
7806,24,312,0
7807,28,312,0
7808,32,312,0
7809,36,312,0
7810,40,312,0
7811,44,312,0
7812,48,312,0
7813,52,312,0
7814,56,312,0
7815,60,312,222.5
7816,64,312,0
7817,68,312,0
7818,72,312,0
7819,76,312,0
7820,80,312,0
7821,84,312,0
7822,88,312,0
7823,92,312,0
7824,96,312,0
7825,100,312,0
7826,104,312,0
7827,108,312,0
7828,112,312,0
